ID,Country,Education,First Contact,Last Contact,Status,Stage,First Call,Signed up for a demo,Filled in customer survey,Did sign up to the platform,Account Manager assigned,Subscribed,subscribed,Message1,Message2,Message3,Origin,Terminated
11379,usa,,2022-03-24,2022-03-24,3rd message,,,,,,,,False,2022-03-24,2022-03-24,2022-03-24,2000-01-01,2100-01-01
11380,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11381,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11382,usa,,2022-03-24,2022-03-24,3rd message,,2022-04-05,,,,,,False,2022-03-24,2022-03-24,2022-03-24,2000-01-01,2100-01-01
11383,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11384,usa,,2022-03-24,2022-03-24,3rd message,,,,,,,,False,2022-03-24,2022-03-24,2022-03-24,2000-01-01,2100-01-01
11385,usa,,2022-03-24,2022-03-24,3rd message,,,,,,,,False,2022-03-24,2022-03-24,2022-03-24,2000-01-01,2100-01-01
11386,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11387,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11388,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11389,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11390,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11391,usa,,2022-03-24,2022-03-24,1st message,,,,,,,,False,2022-03-24,,,2000-01-01,2100-01-01
11392,usa,B3,2022-03-25,2022-03-25,1st message,do not contact,,,,,,,False,2022-03-25,,,2000-01-01,2100-01-01
11393,usa,B3,2022-03-25,2022-03-28,2nd message,,,,,,,,False,2022-03-25,2022-03-28,,2000-01-01,2100-01-01
11394,usa,B3,2022-03-25,2022-03-25,1st message,,,,,,,,False,2022-03-25,,,2000-01-01,2100-01-01
11395,usa,B3,2022-03-25,2022-03-25,1st message,,,,,,,,False,2022-03-25,,,2000-01-01,2100-01-01
11396,usa,B3,2022-03-25,2022-03-25,1st message,,,,,,,,False,2022-03-25,,,2000-01-01,2100-01-01
11397,usa,B3,2022-03-26,2022-03-28,3rd message,,2022-04-09,2022-03-28,2022-03-28,2022-04-06,,,False,2022-03-26,2022-03-26,2022-03-28,2000-01-01,2100-01-01
11398,usa,B3,2022-03-26,2022-03-26,2nd message,,,,,,,,False,2022-03-26,2022-03-26,,2000-01-01,2100-01-01
11399,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11400,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11401,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11402,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11403,usa,B27,2022-03-26,2022-03-26,2nd message,,,,,,,,False,2022-03-26,2022-03-26,,2000-01-01,2100-01-01
11404,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11405,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11406,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11407,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11408,usa,B3,2022-03-26,2022-03-28,2nd message,,,,,,,,False,2022-03-26,2022-03-28,,2000-01-01,2100-01-01
11409,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11410,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11411,usa,B3,2022-03-26,2022-03-27,2nd message,,,,,,,,False,2022-03-26,2022-03-27,,2000-01-01,2100-01-01
11412,usa,B3,2022-03-26,2022-03-26,1st message,,,,,,,,False,2022-03-26,,,2000-01-01,2100-01-01
11413,usa,B3,2022-03-26,2022-03-27,2nd message,,,,,,,,False,2022-03-26,2022-03-27,,2000-01-01,2100-01-01
11414,saudi arabia,,2022-03-27,2022-03-27,3rd message,,,,,,,,False,2022-03-27,2022-03-27,2022-03-27,2000-01-01,2100-01-01
11415,saudi arabia,,2022-03-27,2022-03-27,3rd message,,,,,,,,False,2022-03-27,2022-03-27,2022-03-27,2000-01-01,2100-01-01
11416,saudi arabia,,2022-03-27,2022-03-27,2nd message,,,,,,,,False,2022-03-27,2022-03-27,,2000-01-01,2100-01-01
11417,saudi arabia,,2022-03-27,2022-03-27,3rd message,,,,,,,,False,2022-03-27,2022-03-27,2022-03-27,2000-01-01,2100-01-01
11418,saudi arabia,,2022-03-27,2022-03-27,1st message,,,,,,,,False,2022-03-27,,,2000-01-01,2100-01-01
11419,saudi arabia,,2022-03-27,2022-03-27,1st message,,,,,,,,False,2022-03-27,,,2000-01-01,2100-01-01
11420,saudi arabia,,2022-03-27,2022-03-27,1st message,,,,,,,,False,2022-03-27,,,2000-01-01,2100-01-01
11421,canada,B18,2022-03-28,2022-03-28,2nd message,,,,,,,,False,2022-03-28,2022-03-28,,2000-01-01,2100-01-01
11422,canada,B18,2022-03-28,2022-03-28,3rd message,,,,,,,,False,2022-03-28,2022-03-28,2022-03-28,2000-01-01,2100-01-01
11423,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11424,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11425,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11426,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11427,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11428,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11429,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11430,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11431,canada,B18,2022-03-28,2022-03-28,3rd message,,,,,,,,False,2022-03-28,2022-03-28,2022-03-28,2000-01-01,2100-01-01
11432,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11433,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11434,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11435,canada,B18,2022-03-28,2022-03-28,2nd message,,,,,,,,False,2022-03-28,2022-03-28,,2000-01-01,2100-01-01
11436,canada,B18,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11437,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11438,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11439,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11440,united arab emirates,,2022-03-28,2022-03-28,2nd message,,,,,,,,False,2022-03-28,2022-03-28,,2000-01-01,2100-01-01
11441,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11442,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11443,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11444,united arab emirates,,2022-03-28,2022-03-28,1st message,,,,,,,,False,2022-03-28,,,2000-01-01,2100-01-01
11446,usa,,2022-03-30,2022-03-30,2nd message,,,,,,,,False,2022-03-30,2022-03-30,,2000-01-01,2100-01-01
11447,usa,,2022-03-30,2022-03-30,1st message,,,,,,,,False,2022-03-30,,,2000-01-01,2100-01-01
11448,usa,,2022-03-30,2022-03-30,1st message,,,,,,,,False,2022-03-30,,,2000-01-01,2100-01-01
11449,usa,,2022-03-30,2022-03-30,1st message,,,,,,,,False,2022-03-30,,,2000-01-01,2100-01-01
11450,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11451,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11452,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11453,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11454,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11455,canada,,2022-03-31,2022-03-31,2nd message,,,,,,,,False,2022-03-31,2022-03-31,,2000-01-01,2100-01-01
11456,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11457,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11458,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11459,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11460,canada,,2022-03-31,2022-03-31,2nd message,,,,,,,,False,2022-03-31,2022-03-31,,2000-01-01,2100-01-01
11461,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11462,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11463,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11464,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11465,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11466,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11467,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11468,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11469,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11470,italy,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11471,canada,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11472,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11473,india,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11474,usa,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11475,australia,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11476,australia,,2022-03-31,2022-03-31,1st message,,,,,,,,False,2022-03-31,,,2000-01-01,2100-01-01
11477,usa,,2022-04-01,2022-04-01,1st message,,,,,,,,False,2022-04-01,,,2000-01-01,2100-01-01
11478,france,,2022-04-03,2022-04-03,1st message,,,,,,,,False,2022-04-03,,,2000-01-01,2100-01-01
11479,germany,,2022-04-03,2022-04-03,2nd message,interested,,,,,,,False,2022-04-03,2022-04-03,,2000-01-01,2100-01-01
11480,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11481,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11482,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11483,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11484,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11485,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11486,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11487,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11488,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11489,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11490,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11491,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11492,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11493,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11494,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11495,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11496,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11497,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11498,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11499,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11500,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11501,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11502,canada,B18,2022-04-09,2022-04-09,1st message,not interested,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11503,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11504,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11505,canada,B18,2022-04-09,2022-04-09,2nd message,not interested,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11506,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11507,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11508,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11509,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11510,canada,B18,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11511,canada,B18,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11512,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11513,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11514,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11515,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11516,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11517,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11518,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11519,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11520,unknown,,2022-04-09,2022-04-09,3rd message,,,,,,,,False,2022-04-09,2022-04-09,2022-04-09,2000-01-01,2100-01-01
11521,unknown,,2022-04-09,2022-04-09,3rd message,,,,,,,,False,2022-04-09,2022-04-09,2022-04-09,2000-01-01,2100-01-01
11522,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11523,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11524,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11525,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11526,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11527,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11528,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11529,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11530,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11531,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11532,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11533,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11534,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11535,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11536,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11537,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11538,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11539,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11540,unknown,,2022-04-09,2022-04-09,1st message,,,,,,,,False,2022-04-09,,,2000-01-01,2100-01-01
11541,unknown,,2022-04-09,2022-04-09,2nd message,,,,,,,,False,2022-04-09,2022-04-09,,2000-01-01,2100-01-01
11542,unknown,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11543,unknown,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11544,unknown,,2022-04-14,2022-04-14,2nd message,,,,,,,,False,2022-04-14,2022-04-14,,2000-01-01,2100-01-01
11545,unknown,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11546,unknown,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11547,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11548,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11549,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11550,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11551,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11552,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11553,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11554,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11555,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11556,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11557,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11558,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11559,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11560,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11561,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11562,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11563,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11564,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11565,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11566,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11567,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11568,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
11569,usa,,2022-04-14,2022-04-14,1st message,,,,,,,,False,2022-04-14,,,2000-01-01,2100-01-01
11570,usa,,2022-04-14,2022-04-17,2nd message,,,,,,,,False,2022-04-14,2022-04-17,,2000-01-01,2100-01-01
